date,symbol,open,high,low,close,volume,source,fetchedAt,series
2026-02-09,VNFINLEAD,2952.14,2959.58,2919.28,2922.09,222483633,vndirect_dchart_public,2026-06-08T09:01:07.671327+00:00,banking_lead_index
2026-02-10,VNFINLEAD,2927.91,2952.22,2891.89,2918.21,312327664,vndirect_dchart_public,2026-06-08T09:01:07.671330+00:00,banking_lead_index
2026-02-11,VNFINLEAD,2932.27,3037.08,2930.75,3020.8,398640623,vndirect_dchart_public,2026-06-08T09:01:07.671333+00:00,banking_lead_index
2026-02-12,VNFINLEAD,3034.73,3039.39,3000.35,3013.03,208315828,vndirect_dchart_public,2026-06-08T09:01:07.671336+00:00,banking_lead_index
2026-02-13,VNFINLEAD,3008.62,3036.17,3000.48,3035.53,242996001,vndirect_dchart_public,2026-06-08T09:01:07.671341+00:00,banking_lead_index
2026-02-23,VNFINLEAD,3045.63,3069.77,3036.06,3067.64,299418339,vndirect_dchart_public,2026-06-08T09:01:07.671344+00:00,banking_lead_index
2026-02-24,VNFINLEAD,3064.7,3090.13,3054.57,3075.65,387063301,vndirect_dchart_public,2026-06-08T09:01:07.671347+00:00,banking_lead_index
2026-02-25,VNFINLEAD,3083.85,3140.85,3074.46,3107.09,445884194,vndirect_dchart_public,2026-06-08T09:01:07.671350+00:00,banking_lead_index
2026-02-26,VNFINLEAD,3116.67,3128.86,3089.67,3116.85,275590080,vndirect_dchart_public,2026-06-08T09:01:07.671354+00:00,banking_lead_index
2026-02-27,VNFINLEAD,3116.33,3118.97,3088.31,3095.91,287652426,vndirect_dchart_public,2026-06-08T09:01:07.671357+00:00,banking_lead_index
2026-03-02,VNFINLEAD,3090.63,3090.63,3011.57,3015.08,563791659,vndirect_dchart_public,2026-06-08T09:01:07.671361+00:00,banking_lead_index
2026-03-03,VNFINLEAD,3018.07,3063.56,2974.58,2984.2,439807128,vndirect_dchart_public,2026-06-08T09:01:07.671365+00:00,banking_lead_index
2026-03-04,VNFINLEAD,2979.36,2998.93,2890.2,2968.47,576968474,vndirect_dchart_public,2026-06-08T09:01:07.671368+00:00,banking_lead_index
2026-03-05,VNFINLEAD,3008.03,3021.34,2938.82,2942.19,476426796,vndirect_dchart_public,2026-06-08T09:01:07.671371+00:00,banking_lead_index
2026-03-06,VNFINLEAD,2944.11,2948.82,2892.73,2897.58,384109740,vndirect_dchart_public,2026-06-08T09:01:07.671374+00:00,banking_lead_index
2026-03-09,VNFINLEAD,2884.86,2884.86,2697.47,2704.99,589944239,vndirect_dchart_public,2026-06-08T09:01:07.671383+00:00,banking_lead_index
2026-03-10,VNFINLEAD,2737.59,2830.72,2737.59,2796.56,547710897,vndirect_dchart_public,2026-06-08T09:01:07.671387+00:00,banking_lead_index
2026-03-11,VNFINLEAD,2798.16,2883.45,2785.79,2866.4,346751430,vndirect_dchart_public,2026-06-08T09:01:07.671390+00:00,banking_lead_index
2026-03-12,VNFINLEAD,2836.2,2857.86,2804.02,2816.93,338184740,vndirect_dchart_public,2026-06-08T09:01:07.671393+00:00,banking_lead_index
2026-03-13,VNFINLEAD,2792.55,2832.48,2775.37,2805.0,299046763,vndirect_dchart_public,2026-06-08T09:01:07.671397+00:00,banking_lead_index
2026-03-16,VNFINLEAD,2807.68,2825.46,2795.53,2810.13,256012744,vndirect_dchart_public,2026-06-08T09:01:07.671401+00:00,banking_lead_index
2026-03-17,VNFINLEAD,2836.3,2880.8,2833.83,2838.17,268179494,vndirect_dchart_public,2026-06-08T09:01:07.671404+00:00,banking_lead_index
2026-03-18,VNFINLEAD,2854.99,2877.79,2790.16,2810.01,298880941,vndirect_dchart_public,2026-06-08T09:01:07.671407+00:00,banking_lead_index
2026-03-19,VNFINLEAD,2780.95,2796.84,2753.48,2787.63,359083932,vndirect_dchart_public,2026-06-08T09:01:07.671410+00:00,banking_lead_index
2026-03-20,VNFINLEAD,2776.51,2782.34,2735.07,2751.03,269178316,vndirect_dchart_public,2026-06-08T09:01:07.671415+00:00,banking_lead_index
2026-03-23,VNFINLEAD,2717.83,2717.83,2638.42,2644.93,422473718,vndirect_dchart_public,2026-06-08T09:01:07.671418+00:00,banking_lead_index
2026-03-24,VNFINLEAD,2700.82,2744.93,2688.9,2709.84,251169705,vndirect_dchart_public,2026-06-08T09:01:07.671421+00:00,banking_lead_index
2026-03-25,VNFINLEAD,2744.32,2787.18,2742.19,2787.17,317153321,vndirect_dchart_public,2026-06-08T09:01:07.671424+00:00,banking_lead_index
2026-03-26,VNFINLEAD,2788.74,2788.74,2750.32,2759.51,250722624,vndirect_dchart_public,2026-06-08T09:01:07.671428+00:00,banking_lead_index
2026-03-27,VNFINLEAD,2753.58,2806.64,2748.69,2802.15,288103973,vndirect_dchart_public,2026-06-08T09:01:07.671431+00:00,banking_lead_index
2026-03-30,VNFINLEAD,2757.38,2803.68,2731.28,2783.37,277889464,vndirect_dchart_public,2026-06-08T09:01:07.671434+00:00,banking_lead_index
2026-03-31,VNFINLEAD,2792.27,2831.19,2792.08,2821.93,352804684,vndirect_dchart_public,2026-06-08T09:01:07.671437+00:00,banking_lead_index
2026-04-01,VNFINLEAD,2869.74,2876.36,2830.85,2838.25,350261398,vndirect_dchart_public,2026-06-08T09:01:07.671440+00:00,banking_lead_index
2026-04-02,VNFINLEAD,2819.95,2820.44,2775.44,2796.35,318234583,vndirect_dchart_public,2026-06-08T09:01:07.671444+00:00,banking_lead_index
2026-04-03,VNFINLEAD,2801.78,2813.33,2746.34,2770.11,284232489,vndirect_dchart_public,2026-06-08T09:01:07.671447+00:00,banking_lead_index
2026-04-06,VNFINLEAD,2768.01,2778.97,2741.03,2747.96,225528127,vndirect_dchart_public,2026-06-08T09:01:07.671450+00:00,banking_lead_index
2026-04-07,VNFINLEAD,2761.98,2771.96,2738.06,2771.22,246281885,vndirect_dchart_public,2026-06-08T09:01:07.671453+00:00,banking_lead_index
2026-04-08,VNFINLEAD,2835.5,2921.77,2835.5,2920.56,544679534,vndirect_dchart_public,2026-06-08T09:01:07.671456+00:00,banking_lead_index
2026-04-09,VNFINLEAD,2903.34,2932.33,2888.84,2903.13,336094165,vndirect_dchart_public,2026-06-08T09:01:07.671459+00:00,banking_lead_index
2026-04-10,VNFINLEAD,2927.78,2963.48,2920.87,2931.11,423584398,vndirect_dchart_public,2026-06-08T09:01:07.671463+00:00,banking_lead_index
2026-04-13,VNFINLEAD,2897.14,2927.14,2891.15,2905.61,343310401,vndirect_dchart_public,2026-06-08T09:01:07.671466+00:00,banking_lead_index
2026-04-14,VNFINLEAD,2940.23,2949.9,2913.87,2921.17,315032641,vndirect_dchart_public,2026-06-08T09:01:07.671470+00:00,banking_lead_index
2026-04-15,VNFINLEAD,2944.41,2946.8,2898.01,2916.19,330971262,vndirect_dchart_public,2026-06-08T09:01:07.671474+00:00,banking_lead_index
2026-04-16,VNFINLEAD,2911.08,2914.51,2897.33,2907.76,370469159,vndirect_dchart_public,2026-06-08T09:01:07.671478+00:00,banking_lead_index
2026-04-17,VNFINLEAD,2915.18,2939.8,2907.32,2915.64,272153216,vndirect_dchart_public,2026-06-08T09:01:07.671481+00:00,banking_lead_index
2026-04-20,VNFINLEAD,2922.43,2949.17,2915.24,2928.91,283128114,vndirect_dchart_public,2026-06-08T09:01:07.671485+00:00,banking_lead_index
2026-04-21,VNFINLEAD,2949.66,2956.36,2920.84,2921.22,268715231,vndirect_dchart_public,2026-06-08T09:01:07.671488+00:00,banking_lead_index
2026-04-22,VNFINLEAD,2932.23,2942.88,2907.81,2915.64,221685090,vndirect_dchart_public,2026-06-08T09:01:07.671491+00:00,banking_lead_index
2026-04-23,VNFINLEAD,2918.01,2959.98,2892.88,2907.23,417240626,vndirect_dchart_public,2026-06-08T09:01:07.671494+00:00,banking_lead_index
2026-04-24,VNFINLEAD,2909.92,2915.46,2891.89,2903.77,213191293,vndirect_dchart_public,2026-06-08T09:01:07.671497+00:00,banking_lead_index
2026-04-28,VNFINLEAD,2913.87,2927.57,2900.2,2900.2,205993682,vndirect_dchart_public,2026-06-08T09:01:07.671501+00:00,banking_lead_index
2026-04-29,VNFINLEAD,2895.04,2899.75,2878.63,2887.15,212160967,vndirect_dchart_public,2026-06-08T09:01:07.671504+00:00,banking_lead_index
2026-05-04,VNFINLEAD,2898.42,2913.58,2868.94,2882.26,203620602,vndirect_dchart_public,2026-06-08T09:01:07.671507+00:00,banking_lead_index
2026-05-05,VNFINLEAD,2878.81,2879.33,2838.63,2876.02,271381423,vndirect_dchart_public,2026-06-08T09:01:07.671511+00:00,banking_lead_index
2026-05-06,VNFINLEAD,2885.81,2935.21,2883.87,2930.38,312165392,vndirect_dchart_public,2026-06-08T09:01:07.671514+00:00,banking_lead_index
2026-05-07,VNFINLEAD,2942.56,2975.08,2936.19,2961.24,331729501,vndirect_dchart_public,2026-06-08T09:01:07.671517+00:00,banking_lead_index
2026-05-08,VNFINLEAD,2963.16,2984.14,2954.1,2972.55,397876479,vndirect_dchart_public,2026-06-08T09:01:07.671520+00:00,banking_lead_index
2026-05-11,VNFINLEAD,2975.0,2989.29,2957.17,2962.01,360287300,vndirect_dchart_public,2026-06-08T09:01:07.671524+00:00,banking_lead_index
2026-05-12,VNFINLEAD,2962.35,2980.15,2949.71,2978.93,239213601,vndirect_dchart_public,2026-06-08T09:01:07.671528+00:00,banking_lead_index
2026-05-13,VNFINLEAD,2985.88,2985.88,2947.0,2957.31,323946091,vndirect_dchart_public,2026-06-08T09:01:07.671531+00:00,banking_lead_index
2026-05-14,VNFINLEAD,2956.5,2989.95,2956.5,2982.93,246776469,vndirect_dchart_public,2026-06-08T09:01:07.671534+00:00,banking_lead_index
2026-05-15,VNFINLEAD,2987.44,2992.08,2950.1,2955.2,270541970,vndirect_dchart_public,2026-06-08T09:01:07.671537+00:00,banking_lead_index
2026-05-18,VNFINLEAD,2944.95,2958.41,2930.24,2955.11,309483294,vndirect_dchart_public,2026-06-08T09:01:07.671540+00:00,banking_lead_index
2026-05-19,VNFINLEAD,2957.42,2963.05,2908.78,2913.73,423917070,vndirect_dchart_public,2026-06-08T09:01:07.671544+00:00,banking_lead_index
2026-05-20,VNFINLEAD,2902.01,2907.72,2805.64,2880.27,453693522,vndirect_dchart_public,2026-06-08T09:01:07.671547+00:00,banking_lead_index
2026-05-21,VNFINLEAD,2894.76,2904.98,2871.68,2885.84,254217958,vndirect_dchart_public,2026-06-08T09:01:07.671551+00:00,banking_lead_index
2026-05-22,VNFINLEAD,2886.76,2889.34,2845.97,2878.32,309866947,vndirect_dchart_public,2026-06-08T09:01:07.671554+00:00,banking_lead_index
2026-05-25,VNFINLEAD,2882.3,2913.03,2881.81,2894.99,217723394,vndirect_dchart_public,2026-06-08T09:01:07.671557+00:00,banking_lead_index
2026-05-26,VNFINLEAD,2897.83,2941.25,2892.35,2935.08,310062831,vndirect_dchart_public,2026-06-08T09:01:07.671560+00:00,banking_lead_index
2026-05-27,VNFINLEAD,2942.33,2962.12,2928.81,2949.17,364115543,vndirect_dchart_public,2026-06-08T09:01:07.671563+00:00,banking_lead_index
2026-05-28,VNFINLEAD,2947.14,2956.75,2880.05,2887.7,320217586,vndirect_dchart_public,2026-06-08T09:01:07.671567+00:00,banking_lead_index
2026-05-29,VNFINLEAD,2882.68,2903.48,2878.71,2883.2,277900894,vndirect_dchart_public,2026-06-08T09:01:07.671570+00:00,banking_lead_index
2026-06-01,VNFINLEAD,2885.69,2892.96,2865.57,2871.48,228022664,vndirect_dchart_public,2026-06-08T09:01:07.671573+00:00,banking_lead_index
2026-06-02,VNFINLEAD,2871.71,2874.06,2815.08,2827.61,300142931,vndirect_dchart_public,2026-06-08T09:01:07.671577+00:00,banking_lead_index
2026-06-03,VNFINLEAD,2824.85,2868.95,2819.62,2847.3,305334976,vndirect_dchart_public,2026-06-08T09:01:07.671580+00:00,banking_lead_index
2026-06-04,VNFINLEAD,2848.71,2868.87,2839.43,2866.5,244834425,vndirect_dchart_public,2026-06-08T09:01:07.671583+00:00,banking_lead_index
2026-06-05,VNFINLEAD,2872.5,2878.47,2854.71,2864.2,234431598,vndirect_dchart_public,2026-06-08T09:01:07.671586+00:00,banking_lead_index
2026-06-08,VNFINLEAD,2839.41,2842.5,2796.03,2801.46,315325316,vndirect_dchart_public,2026-06-08T09:01:07.671589+00:00,banking_lead_index
2022-01-04,VNREAL,1986.17,2042.07,1982.5,2036.52,122923800,vndirect_dchart_public,2026-06-08T09:01:08.166175+00:00,realty_index
2022-01-05,VNREAL,2041.96,2065.9,2038.26,2042.83,173513700,vndirect_dchart_public,2026-06-08T09:01:08.166192+00:00,realty_index
2022-01-06,VNREAL,2055.31,2112.99,2052.47,2097.04,227661300,vndirect_dchart_public,2026-06-08T09:01:08.166200+00:00,realty_index
2022-01-07,VNREAL,2114.09,2114.09,2081.78,2088.3,183640700,vndirect_dchart_public,2026-06-08T09:01:08.166206+00:00,realty_index
2022-01-10,VNREAL,2086.7,2125.14,2061.63,2061.63,318153000,vndirect_dchart_public,2026-06-08T09:01:08.166215+00:00,realty_index
2022-01-11,VNREAL,2061.53,2064.68,2023.43,2035.74,347297400,vndirect_dchart_public,2026-06-08T09:01:08.166221+00:00,realty_index
2022-01-12,VNREAL,2016.62,2028.66,1962.76,2028.66,188150500,vndirect_dchart_public,2026-06-08T09:01:08.166227+00:00,realty_index
2022-01-13,VNREAL,2028.82,2033.5,1972.98,1978.93,141554100,vndirect_dchart_public,2026-06-08T09:01:08.166233+00:00,realty_index
2022-01-14,VNREAL,1964.61,1991.76,1946.61,1977.64,142586600,vndirect_dchart_public,2026-06-08T09:01:08.166239+00:00,realty_index
2022-01-17,VNREAL,1978.92,1984.19,1887.36,1896.64,120448600,vndirect_dchart_public,2026-06-08T09:01:08.166245+00:00,realty_index
2022-01-18,VNREAL,1876.88,1890.14,1839.75,1857.9,89817600,vndirect_dchart_public,2026-06-08T09:01:08.166251+00:00,realty_index
2022-01-19,VNREAL,1849.24,1871.55,1840.92,1871.55,109484100,vndirect_dchart_public,2026-06-08T09:01:08.166256+00:00,realty_index
2022-01-20,VNREAL,1858.09,1902.22,1857.47,1892.02,165160400,vndirect_dchart_public,2026-06-08T09:01:08.166262+00:00,realty_index
2022-01-21,VNREAL,1906.57,1906.57,1873.41,1899.2,154696900,vndirect_dchart_public,2026-06-08T09:01:08.166268+00:00,realty_index
2022-01-24,VNREAL,1883.29,1885.66,1829.05,1836.07,122359400,vndirect_dchart_public,2026-06-08T09:01:08.166274+00:00,realty_index
2022-01-25,VNREAL,1828.16,1890.36,1817.23,1890.36,126747600,vndirect_dchart_public,2026-06-08T09:01:08.166279+00:00,realty_index
2022-01-26,VNREAL,1895.63,1899.85,1869.34,1890.08,126704000,vndirect_dchart_public,2026-06-08T09:01:08.166285+00:00,realty_index
2022-01-27,VNREAL,1885.12,1900.99,1861.55,1880.3,89430600,vndirect_dchart_public,2026-06-08T09:01:08.166291+00:00,realty_index
2022-01-28,VNREAL,1879.43,1891.92,1863.54,1891.92,110526300,vndirect_dchart_public,2026-06-08T09:01:08.166297+00:00,realty_index
2022-02-07,VNREAL,1905.34,1922.37,1886.5,1886.5,101524500,vndirect_dchart_public,2026-06-08T09:01:08.166303+00:00,realty_index
2022-02-08,VNREAL,1888.84,1892.29,1852.49,1859.6,116904000,vndirect_dchart_public,2026-06-08T09:01:08.166310+00:00,realty_index
2022-02-09,VNREAL,1859.45,1871.72,1854.35,1867.36,152147500,vndirect_dchart_public,2026-06-08T09:01:08.166316+00:00,realty_index
2022-02-10,VNREAL,1872.99,1874.82,1827.12,1849.14,101693400,vndirect_dchart_public,2026-06-08T09:01:08.166322+00:00,realty_index
2022-02-11,VNREAL,1840.55,1842.16,1825.4,1828.94,90308800,vndirect_dchart_public,2026-06-08T09:01:08.166328+00:00,realty_index
2022-02-14,VNREAL,1812.31,1826.78,1802.46,1809.21,106255400,vndirect_dchart_public,2026-06-08T09:01:08.166336+00:00,realty_index
2022-02-15,VNREAL,1810.49,1850.7,1810.49,1847.45,83006200,vndirect_dchart_public,2026-06-08T09:01:08.166343+00:00,realty_index
2022-02-16,VNREAL,1858.84,1860.23,1847.69,1852.62,126500700,vndirect_dchart_public,2026-06-08T09:01:08.166352+00:00,realty_index
2022-02-17,VNREAL,1852.74,1866.91,1843.03,1866.91,111851000,vndirect_dchart_public,2026-06-08T09:01:08.166358+00:00,realty_index
2022-02-18,VNREAL,1850.3,1862.41,1845.33,1856.58,105851700,vndirect_dchart_public,2026-06-08T09:01:08.166364+00:00,realty_index
2022-02-21,VNREAL,1859.98,1879.12,1858.01,1876.91,134938400,vndirect_dchart_public,2026-06-08T09:01:08.166370+00:00,realty_index
2022-02-22,VNREAL,1876.25,1876.25,1832.59,1851.67,165727600,vndirect_dchart_public,2026-06-08T09:01:08.166376+00:00,realty_index
2022-02-23,VNREAL,1857.59,1869.97,1854.87,1862.95,96148500,vndirect_dchart_public,2026-06-08T09:01:08.166382+00:00,realty_index
2022-02-24,VNREAL,1863.94,1863.94,1798.28,1833.81,189430900,vndirect_dchart_public,2026-06-08T09:01:08.166388+00:00,realty_index
2022-02-25,VNREAL,1848.0,1851.39,1832.16,1833.74,112767700,vndirect_dchart_public,2026-06-08T09:01:08.166394+00:00,realty_index
2022-02-28,VNREAL,1832.1,1835.22,1808.26,1808.26,91081900,vndirect_dchart_public,2026-06-08T09:01:08.166400+00:00,realty_index
2022-03-01,VNREAL,1807.4,1838.6,1807.4,1835.87,135712200,vndirect_dchart_public,2026-06-08T09:01:08.166406+00:00,realty_index
2022-03-02,VNREAL,1834.37,1846.06,1811.82,1829.37,120297600,vndirect_dchart_public,2026-06-08T09:01:08.166412+00:00,realty_index
2022-03-03,VNREAL,1834.38,1842.65,1824.0,1842.65,123420200,vndirect_dchart_public,2026-06-08T09:01:08.166418+00:00,realty_index
2022-03-04,VNREAL,1845.32,1853.31,1832.19,1847.45,125023000,vndirect_dchart_public,2026-06-08T09:01:08.166424+00:00,realty_index
2022-03-07,VNREAL,1833.35,1833.35,1816.8,1819.61,158432100,vndirect_dchart_public,2026-06-08T09:01:08.166430+00:00,realty_index
2022-03-08,VNREAL,1804.96,1810.84,1780.16,1785.13,152330100,vndirect_dchart_public,2026-06-08T09:01:08.166436+00:00,realty_index
2022-03-09,VNREAL,1788.6,1791.93,1767.06,1779.67,128014100,vndirect_dchart_public,2026-06-08T09:01:08.166445+00:00,realty_index
2022-03-10,VNREAL,1786.3,1819.27,1786.3,1803.27,102485100,vndirect_dchart_public,2026-06-08T09:01:08.166451+00:00,realty_index
2022-03-11,VNREAL,1801.3,1803.25,1779.89,1795.71,112684100,vndirect_dchart_public,2026-06-08T09:01:08.166462+00:00,realty_index
2022-03-14,VNREAL,1787.99,1787.99,1763.77,1783.66,112587400,vndirect_dchart_public,2026-06-08T09:01:08.166468+00:00,realty_index
2022-03-15,VNREAL,1785.91,1791.21,1767.62,1789.13,95988500,vndirect_dchart_public,2026-06-08T09:01:08.166474+00:00,realty_index
2022-03-16,VNREAL,1793.85,1799.73,1785.31,1796.43,108433700,vndirect_dchart_public,2026-06-08T09:01:08.166480+00:00,realty_index
2022-03-17,VNREAL,1802.4,1816.54,1795.62,1806.88,171578400,vndirect_dchart_public,2026-06-08T09:01:08.166486+00:00,realty_index
2022-03-18,VNREAL,1810.08,1825.57,1807.53,1817.22,180141200,vndirect_dchart_public,2026-06-08T09:01:08.166492+00:00,realty_index
2022-03-21,VNREAL,1821.14,1886.11,1821.14,1886.11,185445000,vndirect_dchart_public,2026-06-08T09:01:08.166498+00:00,realty_index
2022-03-22,VNREAL,1897.53,1908.89,1893.62,1898.94,190023800,vndirect_dchart_public,2026-06-08T09:01:08.166504+00:00,realty_index
2022-03-23,VNREAL,1901.96,1906.55,1888.43,1888.97,155312600,vndirect_dchart_public,2026-06-08T09:01:08.166510+00:00,realty_index
2022-03-24,VNREAL,1887.53,1891.29,1875.04,1883.82,183443000,vndirect_dchart_public,2026-06-08T09:01:08.166516+00:00,realty_index
2022-03-25,VNREAL,1883.39,1892.97,1880.14,1890.27,129708200,vndirect_dchart_public,2026-06-08T09:01:08.166522+00:00,realty_index
2022-03-28,VNREAL,1889.72,1889.72,1848.12,1859.63,189472900,vndirect_dchart_public,2026-06-08T09:01:08.166528+00:00,realty_index
2022-03-29,VNREAL,1862.23,1886.63,1859.48,1880.56,123853400,vndirect_dchart_public,2026-06-08T09:01:08.166534+00:00,realty_index
2022-03-30,VNREAL,1871.6,1884.97,1847.03,1856.52,165207000,vndirect_dchart_public,2026-06-08T09:01:08.166540+00:00,realty_index
2022-03-31,VNREAL,1857.14,1869.0,1851.33,1857.18,107710600,vndirect_dchart_public,2026-06-08T09:01:08.166545+00:00,realty_index
2022-04-01,VNREAL,1848.89,1883.71,1838.94,1882.45,209600700,vndirect_dchart_public,2026-06-08T09:01:08.166554+00:00,realty_index
2022-04-04,VNREAL,1896.35,1898.44,1880.87,1889.87,123834900,vndirect_dchart_public,2026-06-08T09:01:08.166560+00:00,realty_index
2022-04-05,VNREAL,1883.54,1898.23,1876.06,1886.78,126819300,vndirect_dchart_public,2026-06-08T09:01:08.166566+00:00,realty_index
2022-04-06,VNREAL,1878.78,1879.54,1839.86,1860.83,181046700,vndirect_dchart_public,2026-06-08T09:01:08.166572+00:00,realty_index
2022-04-07,VNREAL,1856.24,1857.28,1816.36,1827.22,113222900,vndirect_dchart_public,2026-06-08T09:01:08.166578+00:00,realty_index
2022-04-08,VNREAL,1825.26,1850.42,1822.62,1822.62,116654400,vndirect_dchart_public,2026-06-08T09:01:08.166586+00:00,realty_index
2022-04-12,VNREAL,1820.96,1828.96,1784.21,1784.46,113911000,vndirect_dchart_public,2026-06-08T09:01:08.166592+00:00,realty_index
2022-04-13,VNREAL,1787.52,1816.99,1768.27,1816.99,124648100,vndirect_dchart_public,2026-06-08T09:01:08.166599+00:00,realty_index
2022-04-14,VNREAL,1821.81,1821.81,1795.2,1799.45,77261600,vndirect_dchart_public,2026-06-08T09:01:08.166605+00:00,realty_index
2022-04-15,VNREAL,1793.0,1795.57,1768.53,1768.53,88937100,vndirect_dchart_public,2026-06-08T09:01:08.166612+00:00,realty_index
2022-04-18,VNREAL,1757.17,1757.17,1712.21,1735.32,121036000,vndirect_dchart_public,2026-06-08T09:01:08.166617+00:00,realty_index
2022-04-19,VNREAL,1730.44,1741.98,1703.59,1706.11,91083100,vndirect_dchart_public,2026-06-08T09:01:08.166623+00:00,realty_index
2022-04-20,VNREAL,1701.76,1704.46,1671.29,1680.22,96528800,vndirect_dchart_public,2026-06-08T09:01:08.166630+00:00,realty_index
2022-04-21,VNREAL,1669.66,1669.66,1632.17,1632.17,105187400,vndirect_dchart_public,2026-06-08T09:01:08.166635+00:00,realty_index
2022-04-22,VNREAL,1635.67,1659.91,1625.78,1647.58,160067100,vndirect_dchart_public,2026-06-08T09:01:08.166641+00:00,realty_index
2022-04-25,VNREAL,1655.55,1660.39,1556.22,1595.55,108721500,vndirect_dchart_public,2026-06-08T09:01:08.166647+00:00,realty_index
2022-04-26,VNREAL,1568.61,1641.86,1542.76,1641.86,103092300,vndirect_dchart_public,2026-06-08T09:01:08.166653+00:00,realty_index
2022-04-27,VNREAL,1641.92,1652.47,1604.77,1652.47,87063400,vndirect_dchart_public,2026-06-08T09:01:08.166659+00:00,realty_index
2022-04-28,VNREAL,1651.54,1652.34,1631.23,1647.91,89371500,vndirect_dchart_public,2026-06-08T09:01:08.166665+00:00,realty_index
2022-04-29,VNREAL,1647.01,1678.48,1631.05,1678.48,90854600,vndirect_dchart_public,2026-06-08T09:01:08.166672+00:00,realty_index
2022-05-04,VNREAL,1670.4,1671.26,1642.57,1654.16,68260800,vndirect_dchart_public,2026-06-08T09:01:08.166678+00:00,realty_index
2022-05-05,VNREAL,1659.48,1678.0,1634.03,1677.41,99322400,vndirect_dchart_public,2026-06-08T09:01:08.166685+00:00,realty_index
2022-05-06,VNREAL,1669.73,1669.73,1639.42,1656.74,86837200,vndirect_dchart_public,2026-06-08T09:01:08.166691+00:00,realty_index
2022-05-09,VNREAL,1633.29,1636.31,1593.93,1609.35,86713100,vndirect_dchart_public,2026-06-08T09:01:08.166697+00:00,realty_index
2022-05-10,VNREAL,1607.21,1633.88,1565.24,1633.88,100230700,vndirect_dchart_public,2026-06-08T09:01:08.166705+00:00,realty_index
2022-05-11,VNREAL,1635.5,1654.4,1615.52,1647.95,70445800,vndirect_dchart_public,2026-06-08T09:01:08.166711+00:00,realty_index
2022-05-12,VNREAL,1635.34,1635.84,1574.1,1589.65,58726600,vndirect_dchart_public,2026-06-08T09:01:08.166718+00:00,realty_index
2022-05-13,VNREAL,1582.93,1583.82,1517.94,1544.38,81730700,vndirect_dchart_public,2026-06-08T09:01:08.166724+00:00,realty_index
2022-05-16,VNREAL,1556.77,1556.78,1509.72,1526.11,72493900,vndirect_dchart_public,2026-06-08T09:01:08.166730+00:00,realty_index
2022-05-17,VNREAL,1508.22,1573.76,1494.97,1573.76,76172900,vndirect_dchart_public,2026-06-08T09:01:08.166736+00:00,realty_index
2022-05-18,VNREAL,1578.72,1578.72,1546.14,1576.88,65337600,vndirect_dchart_public,2026-06-08T09:01:08.166741+00:00,realty_index
2022-05-19,VNREAL,1541.22,1582.0,1534.75,1573.28,54601400,vndirect_dchart_public,2026-06-08T09:01:08.166749+00:00,realty_index
2022-05-20,VNREAL,1572.6,1584.83,1557.37,1575.88,63360500,vndirect_dchart_public,2026-06-08T09:01:08.166756+00:00,realty_index
2022-05-23,VNREAL,1577.07,1577.85,1536.03,1559.8,65550200,vndirect_dchart_public,2026-06-08T09:01:08.166766+00:00,realty_index
2022-05-24,VNREAL,1559.54,1569.3,1529.36,1569.3,50740400,vndirect_dchart_public,2026-06-08T09:01:08.166776+00:00,realty_index
2022-05-25,VNREAL,1572.39,1599.48,1561.27,1599.48,71411500,vndirect_dchart_public,2026-06-08T09:01:08.166788+00:00,realty_index
2022-05-26,VNREAL,1600.98,1610.89,1589.94,1603.63,63913000,vndirect_dchart_public,2026-06-08T09:01:08.166801+00:00,realty_index
2022-05-27,VNREAL,1603.8,1616.61,1597.51,1616.61,57524300,vndirect_dchart_public,2026-06-08T09:01:08.166811+00:00,realty_index
2022-05-30,VNREAL,1618.56,1630.91,1605.2,1630.91,66599300,vndirect_dchart_public,2026-06-08T09:01:08.166817+00:00,realty_index
2022-05-31,VNREAL,1630.86,1630.86,1608.52,1622.67,76082100,vndirect_dchart_public,2026-06-08T09:01:08.166823+00:00,realty_index
2022-06-01,VNREAL,1619.41,1624.53,1605.58,1624.53,67057500,vndirect_dchart_public,2026-06-08T09:01:08.166830+00:00,realty_index
2022-06-02,VNREAL,1622.33,1625.35,1597.98,1611.19,70434500,vndirect_dchart_public,2026-06-08T09:01:08.166836+00:00,realty_index
2022-06-03,VNREAL,1609.6,1609.6,1583.33,1602.4,54791700,vndirect_dchart_public,2026-06-08T09:01:08.166842+00:00,realty_index
2022-06-06,VNREAL,1600.73,1600.73,1577.08,1586.36,71161900,vndirect_dchart_public,2026-06-08T09:01:08.166848+00:00,realty_index
2022-06-07,VNREAL,1576.35,1578.12,1555.12,1568.7,85935500,vndirect_dchart_public,2026-06-08T09:01:08.166854+00:00,realty_index
2022-06-08,VNREAL,1571.18,1594.93,1569.29,1588.94,58819000,vndirect_dchart_public,2026-06-08T09:01:08.166860+00:00,realty_index
2022-06-09,VNREAL,1593.34,1598.6,1581.55,1596.01,56250800,vndirect_dchart_public,2026-06-08T09:01:08.166866+00:00,realty_index
2022-06-10,VNREAL,1584.3,1593.62,1580.45,1588.64,60074100,vndirect_dchart_public,2026-06-08T09:01:08.166872+00:00,realty_index
